id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Bcell|Bcell	Bcell|HighPseudotime_tumour	Bcell|LowPseudotime_tumour	Bcell|MidPseudotime_tumour	Bcell|Myeloid	Bcell|Stromal	Bcell|Tcell	HighPseudotime_tumour|Bcell	HighPseudotime_tumour|HighPseudotime_tumour	HighPseudotime_tumour|LowPseudotime_tumour	HighPseudotime_tumour|MidPseudotime_tumour	HighPseudotime_tumour|Myeloid	HighPseudotime_tumour|Stromal	HighPseudotime_tumour|Tcell	LowPseudotime_tumour|Bcell	LowPseudotime_tumour|HighPseudotime_tumour	LowPseudotime_tumour|LowPseudotime_tumour	LowPseudotime_tumour|MidPseudotime_tumour	LowPseudotime_tumour|Myeloid	LowPseudotime_tumour|Stromal	LowPseudotime_tumour|Tcell	MidPseudotime_tumour|Bcell	MidPseudotime_tumour|HighPseudotime_tumour	MidPseudotime_tumour|LowPseudotime_tumour	MidPseudotime_tumour|MidPseudotime_tumour	MidPseudotime_tumour|Myeloid	MidPseudotime_tumour|Stromal	MidPseudotime_tumour|Tcell	Myeloid|Bcell	Myeloid|HighPseudotime_tumour	Myeloid|LowPseudotime_tumour	Myeloid|MidPseudotime_tumour	Myeloid|Myeloid	Myeloid|Stromal	Myeloid|Tcell	Stromal|Bcell	Stromal|HighPseudotime_tumour	Stromal|LowPseudotime_tumour	Stromal|MidPseudotime_tumour	Stromal|Myeloid	Stromal|Stromal	Stromal|Tcell	Tcell|Bcell	Tcell|HighPseudotime_tumour	Tcell|LowPseudotime_tumour	Tcell|MidPseudotime_tumour	Tcell|Myeloid	Tcell|Stromal	Tcell|Tcell
CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	0.184	0.332	0.191	0.2	0.369	0.184	0.23	0.555	0.703	0.562	0.57	0.739	0.555	0.601	0.542	0.69	0.549	0.558	0.727	0.542	0.589	0.593	0.741	0.6	0.608	0.777	0.593	0.639	0.053	0.201	0.06	0.069	0.238	0.053	0.099	0.246	0.395	0.253	0.262	0.431	0.247	0.293	0.196	0.345	0.203	0.212	0.381	0.196	0.243
CPI-CS028ACED72	BMPR1B_BMPR2_BMP2	complex:BMPR1B_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	0.003	0.151	0.01	0.019	0.188	0.003	0.049	0.373	0.522	0.38	0.389	0.558	0.374	0.42	0.472	0.62	0.479	0.488	0.657	0.472	0.518	0.623	0.771	0.63	0.639	0.807	0.623	0.669	0.005	0.153	0.012	0.021	0.19	0.005	0.052	0.577	0.725	0.584	0.592	0.761	0.577	0.623	0.017	0.166	0.024	0.033	0.202	0.018	0.064
CPI-CS075442484	BMR1A_ACR2A_BMP2	complex:BMR1A_ACR2A	simple:P12643		BMP2	True	True	False	curated	False	0.184	0.332	0.191	0.2	0.369	0.184	0.23	0.555	0.703	0.562	0.57	0.739	0.555	0.601	0.542	0.69	0.549	0.558	0.727	0.542	0.589	0.593	0.741	0.6	0.608	0.777	0.593	0.639	0.053	0.201	0.06	0.069	0.238	0.053	0.099	0.246	0.395	0.253	0.262	0.431	0.247	0.293	0.196	0.345	0.203	0.212	0.381	0.196	0.243
CPI-CS0BE59B43E	BMR1A_AVR2B_BMP2	complex:BMR1A_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	0.095	0.243	0.102	0.111	0.28	0.095	0.141	0.217	0.365	0.224	0.232	0.401	0.217	0.263	0.199	0.347	0.206	0.215	0.384	0.199	0.245	0.348	0.496	0.355	0.364	0.533	0.348	0.395	0.003	0.152	0.01	0.019	0.188	0.003	0.05	0.182	0.33	0.189	0.198	0.366	0.182	0.228	0.002	0.151	0.009	0.018	0.187	0.003	0.049
CPI-CS08A043594	BMR1B_AVR2A_BMP2	complex:BMR1B_AVR2A	simple:P12643		BMP2	True	True	False	curated	False	0.003	0.151	0.01	0.019	0.188	0.003	0.049	0.373	0.522	0.38	0.389	0.558	0.374	0.42	0.472	0.62	0.479	0.488	0.657	0.472	0.518	0.623	0.771	0.63	0.639	0.807	0.623	0.669	0.005	0.153	0.012	0.021	0.19	0.005	0.052	0.577	0.725	0.584	0.592	0.761	0.577	0.623	0.017	0.166	0.024	0.033	0.202	0.018	0.064
CPI-CS058910188	BMR1B_AVR2B_BMP2	complex:BMR1B_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	0.003	0.151	0.01	0.019	0.188	0.003	0.049	0.217	0.365	0.224	0.232	0.401	0.217	0.263	0.199	0.347	0.206	0.215	0.384	0.199	0.245	0.348	0.496	0.355	0.364	0.533	0.348	0.395	0.003	0.152	0.01	0.019	0.188	0.003	0.05	0.182	0.33	0.189	0.198	0.366	0.182	0.228	0.002	0.151	0.009	0.018	0.187	0.003	0.049
CPI-CS0E54FF657	BMPR1A_BMPR2_BMP4	complex:BMPR1A_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	0.188	0.614	0.497	0.343	0.275	0.516	0.0	0.559	0.985	0.868	0.713	0.646	0.887	0.0	0.546	0.972	0.855	0.701	0.633	0.874	0.0	0.597	1.023	0.906	0.752	0.684	0.925	0.0	0.057	0.483	0.366	0.212	0.144	0.385	0.0	0.25	0.676	0.56	0.405	0.338	0.579	0.0	0.2	0.626	0.51	0.355	0.287	0.528	0.0
CPI-CS0107C51C6	BMPR1B_BMPR2_BMP4	complex:BMPR1B_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	0.007	0.433	0.316	0.162	0.094	0.335	0.0	0.377	0.803	0.687	0.532	0.465	0.706	0.0	0.476	0.902	0.785	0.631	0.563	0.804	0.0	0.627	1.053	0.936	0.782	0.714	0.955	0.0	0.009	0.435	0.318	0.164	0.096	0.337	0.0	0.581	1.007	0.89	0.735	0.668	0.909	0.0	0.021	0.447	0.331	0.176	0.109	0.35	0.0
CPI-CS012D15A88	BMR1A_ACR2A_BMP4	complex:BMR1A_ACR2A	simple:P12644		BMP4	True	True	False	curated	False	0.188	0.614	0.497	0.343	0.275	0.516	0.0	0.559	0.985	0.868	0.713	0.646	0.887	0.0	0.546	0.972	0.855	0.701	0.633	0.874	0.0	0.597	1.023	0.906	0.752	0.684	0.925	0.0	0.057	0.483	0.366	0.212	0.144	0.385	0.0	0.25	0.676	0.56	0.405	0.338	0.579	0.0	0.2	0.626	0.51	0.355	0.287	0.528	0.0
CPI-CS0BCDC40FC	BMR1A_AVR2B_BMP4	complex:BMR1A_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	0.099	0.525	0.408	0.254	0.186	0.427	0.0	0.22	0.646	0.53	0.375	0.308	0.549	0.0	0.203	0.629	0.512	0.358	0.29	0.531	0.0	0.352	0.778	0.661	0.507	0.439	0.68	0.0	0.007	0.433	0.316	0.162	0.094	0.335	0.0	0.186	0.612	0.495	0.341	0.273	0.514	0.0	0.006	0.432	0.316	0.161	0.094	0.334	0.0
CPI-CS02957B1BF	BMR1B_AVR2A_BMP4	complex:BMR1B_AVR2A	simple:P12644		BMP4	True	True	False	curated	False	0.007	0.433	0.316	0.162	0.094	0.335	0.0	0.377	0.803	0.687	0.532	0.465	0.706	0.0	0.476	0.902	0.785	0.631	0.563	0.804	0.0	0.627	1.053	0.936	0.782	0.714	0.955	0.0	0.009	0.435	0.318	0.164	0.096	0.337	0.0	0.581	1.007	0.89	0.735	0.668	0.909	0.0	0.021	0.447	0.331	0.176	0.109	0.35	0.0
CPI-CS0E997FABD	BMR1B_AVR2B_BMP4	complex:BMR1B_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	0.007	0.433	0.316	0.162	0.094	0.335	0.0	0.22	0.646	0.53	0.375	0.308	0.549	0.0	0.203	0.629	0.512	0.358	0.29	0.531	0.0	0.352	0.778	0.661	0.507	0.439	0.68	0.0	0.007	0.433	0.316	0.162	0.094	0.335	0.0	0.186	0.612	0.495	0.341	0.273	0.514	0.0	0.006	0.432	0.316	0.161	0.094	0.334	0.0
CPI-CS09CECD20D	BMPR1A_BMPR2_GDF5	complex:BMPR1A_BMPR2	simple:P43026		GDF5	True	True	False	curated	False	0.0	0.253	0.183	0.0	0.258	0.0	0.0	0.0	0.624	0.554	0.0	0.628	0.0	0.0	0.0	0.611	0.541	0.0	0.616	0.0	0.0	0.0	0.662	0.592	0.0	0.667	0.0	0.0	0.0	0.122	0.052	0.0	0.127	0.0	0.0	0.0	0.316	0.246	0.0	0.32	0.0	0.0	0.0	0.265	0.195	0.0	0.27	0.0	0.0
CPI-CS0700FDD27	BMPR1B_BMPR2_GDF5	complex:BMPR1B_BMPR2	simple:P43026		GDF5	True	True	False	curated	False	0.0	0.072	0.002	0.0	0.077	0.0	0.0	0.0	0.443	0.373	0.0	0.447	0.0	0.0	0.0	0.541	0.471	0.0	0.546	0.0	0.0	0.0	0.692	0.622	0.0	0.697	0.0	0.0	0.0	0.074	0.004	0.0	0.079	0.0	0.0	0.0	0.646	0.576	0.0	0.651	0.0	0.0	0.0	0.087	0.017	0.0	0.091	0.0	0.0
CPI-CS0DAA66443	BMR1A_ACR2A_GDF5	complex:BMR1A_ACR2A	simple:P43026		GDF5	True	True	False	curated	False	0.0	0.253	0.183	0.0	0.258	0.0	0.0	0.0	0.624	0.554	0.0	0.628	0.0	0.0	0.0	0.611	0.541	0.0	0.616	0.0	0.0	0.0	0.662	0.592	0.0	0.667	0.0	0.0	0.0	0.122	0.052	0.0	0.127	0.0	0.0	0.0	0.316	0.246	0.0	0.32	0.0	0.0	0.0	0.265	0.195	0.0	0.27	0.0	0.0
CPI-CS036BF2AC7	BMR1A_AVR2B_GDF5	complex:BMR1A_AVR2B	simple:P43026		GDF5	True	True	False	curated	False	0.0	0.164	0.094	0.0	0.169	0.0	0.0	0.0	0.286	0.216	0.0	0.29	0.0	0.0	0.0	0.268	0.198	0.0	0.273	0.0	0.0	0.0	0.417	0.347	0.0	0.422	0.0	0.0	0.0	0.072	0.002	0.0	0.077	0.0	0.0	0.0	0.251	0.181	0.0	0.256	0.0	0.0	0.0	0.072	0.002	0.0	0.076	0.0	0.0
CPI-CS069E2161D	BMR1B_AVR2A_GDF5	complex:BMR1B_AVR2A	simple:P43026		GDF5	True	True	False	curated	False	0.0	0.072	0.002	0.0	0.077	0.0	0.0	0.0	0.443	0.373	0.0	0.447	0.0	0.0	0.0	0.541	0.471	0.0	0.546	0.0	0.0	0.0	0.692	0.622	0.0	0.697	0.0	0.0	0.0	0.074	0.004	0.0	0.079	0.0	0.0	0.0	0.646	0.576	0.0	0.651	0.0	0.0	0.0	0.087	0.017	0.0	0.091	0.0	0.0
CPI-CS089A36491	BMR1B_AVR2B_GDF5	complex:BMR1B_AVR2B	simple:P43026		GDF5	True	True	False	curated	False	0.0	0.072	0.002	0.0	0.077	0.0	0.0	0.0	0.286	0.216	0.0	0.29	0.0	0.0	0.0	0.268	0.198	0.0	0.273	0.0	0.0	0.0	0.417	0.347	0.0	0.422	0.0	0.0	0.0	0.072	0.002	0.0	0.077	0.0	0.0	0.0	0.251	0.181	0.0	0.256	0.0	0.0	0.0	0.072	0.002	0.0	0.076	0.0	0.0
CPI-CS0B9A4CA4D	BMPR1A_BMPR2_GDF6	complex:BMPR1A_BMPR2	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.0	0.0	0.183	0.0	0.204	0.184	0.0	0.0	0.0	0.554	0.0	0.574	0.555	0.0	0.0	0.0	0.541	0.0	0.562	0.542	0.0	0.0	0.0	0.592	0.0	0.613	0.593	0.0	0.0	0.0	0.052	0.0	0.073	0.053	0.0	0.0	0.0	0.245	0.0	0.266	0.247	0.0	0.0	0.0	0.195	0.0	0.216	0.196
CPI-CS0C623F17A	BMPR1B_BMPR2_GDF6	complex:BMPR1B_BMPR2	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.0	0.0	0.002	0.0	0.023	0.003	0.0	0.0	0.0	0.372	0.0	0.393	0.374	0.0	0.0	0.0	0.471	0.0	0.492	0.472	0.0	0.0	0.0	0.622	0.0	0.643	0.623	0.0	0.0	0.0	0.004	0.0	0.025	0.005	0.0	0.0	0.0	0.576	0.0	0.596	0.577	0.0	0.0	0.0	0.016	0.0	0.037	0.018
CPI-CS04C402DFB	BMR1A_ACR2A_GDF6	complex:BMR1A_ACR2A	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.0	0.0	0.183	0.0	0.204	0.184	0.0	0.0	0.0	0.554	0.0	0.574	0.555	0.0	0.0	0.0	0.541	0.0	0.562	0.542	0.0	0.0	0.0	0.592	0.0	0.613	0.593	0.0	0.0	0.0	0.052	0.0	0.073	0.053	0.0	0.0	0.0	0.245	0.0	0.266	0.247	0.0	0.0	0.0	0.195	0.0	0.216	0.196
CPI-CS0546460D1	BMR1A_AVR2B_GDF6	complex:BMR1A_AVR2B	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.0	0.0	0.094	0.0	0.115	0.095	0.0	0.0	0.0	0.216	0.0	0.236	0.217	0.0	0.0	0.0	0.198	0.0	0.219	0.199	0.0	0.0	0.0	0.347	0.0	0.368	0.348	0.0	0.0	0.0	0.002	0.0	0.023	0.003	0.0	0.0	0.0	0.181	0.0	0.202	0.182	0.0	0.0	0.0	0.001	0.0	0.022	0.003
CPI-CS0D9226707	BMR1B_AVR2A_GDF6	complex:BMR1B_AVR2A	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.0	0.0	0.002	0.0	0.023	0.003	0.0	0.0	0.0	0.372	0.0	0.393	0.374	0.0	0.0	0.0	0.471	0.0	0.492	0.472	0.0	0.0	0.0	0.622	0.0	0.643	0.623	0.0	0.0	0.0	0.004	0.0	0.025	0.005	0.0	0.0	0.0	0.576	0.0	0.596	0.577	0.0	0.0	0.0	0.016	0.0	0.037	0.018
CPI-CS027F8BD7E	BMR1B_AVR2B_GDF6	complex:BMR1B_AVR2B	simple:Q6KF10		GDF6	True	True	False	curated	False	0.0	0.0	0.0	0.002	0.0	0.023	0.003	0.0	0.0	0.0	0.216	0.0	0.236	0.217	0.0	0.0	0.0	0.198	0.0	0.219	0.199	0.0	0.0	0.0	0.347	0.0	0.368	0.348	0.0	0.0	0.0	0.002	0.0	0.023	0.003	0.0	0.0	0.0	0.181	0.0	0.202	0.182	0.0	0.0	0.0	0.001	0.0	0.022	0.003
CPI-CS0CFA0E4C5	BMPR1A_BMPR2_GDF7	complex:BMPR1A_BMPR2	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.218	0.0	0.0	0.0	0.0	0.0	0.183	0.589	0.0	0.0	0.0	0.0	0.0	0.554	0.577	0.0	0.0	0.0	0.0	0.0	0.541	0.627	0.0	0.0	0.0	0.0	0.0	0.592	0.087	0.0	0.0	0.0	0.0	0.0	0.052	0.281	0.0	0.0	0.0	0.0	0.0	0.246	0.231	0.0	0.0	0.0	0.0	0.0	0.196
CPI-CS027D7A724	BMPR1B_BMPR2_GDF7	complex:BMPR1B_BMPR2	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.037	0.0	0.0	0.0	0.0	0.0	0.002	0.408	0.0	0.0	0.0	0.0	0.0	0.373	0.506	0.0	0.0	0.0	0.0	0.0	0.471	0.657	0.0	0.0	0.0	0.0	0.0	0.622	0.039	0.0	0.0	0.0	0.0	0.0	0.004	0.611	0.0	0.0	0.0	0.0	0.0	0.576	0.052	0.0	0.0	0.0	0.0	0.0	0.017
CPI-CS05789C9A0	BMR1A_ACR2A_GDF7	complex:BMR1A_ACR2A	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.218	0.0	0.0	0.0	0.0	0.0	0.183	0.589	0.0	0.0	0.0	0.0	0.0	0.554	0.577	0.0	0.0	0.0	0.0	0.0	0.541	0.627	0.0	0.0	0.0	0.0	0.0	0.592	0.087	0.0	0.0	0.0	0.0	0.0	0.052	0.281	0.0	0.0	0.0	0.0	0.0	0.246	0.231	0.0	0.0	0.0	0.0	0.0	0.196
CPI-CS0E5078EDE	BMR1A_AVR2B_GDF7	complex:BMR1A_AVR2B	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.129	0.0	0.0	0.0	0.0	0.0	0.094	0.251	0.0	0.0	0.0	0.0	0.0	0.216	0.233	0.0	0.0	0.0	0.0	0.0	0.198	0.382	0.0	0.0	0.0	0.0	0.0	0.347	0.038	0.0	0.0	0.0	0.0	0.0	0.002	0.216	0.0	0.0	0.0	0.0	0.0	0.181	0.037	0.0	0.0	0.0	0.0	0.0	0.002
CPI-CS0BDA0D08C	BMR1B_AVR2A_GDF7	complex:BMR1B_AVR2A	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.037	0.0	0.0	0.0	0.0	0.0	0.002	0.408	0.0	0.0	0.0	0.0	0.0	0.373	0.506	0.0	0.0	0.0	0.0	0.0	0.471	0.657	0.0	0.0	0.0	0.0	0.0	0.622	0.039	0.0	0.0	0.0	0.0	0.0	0.004	0.611	0.0	0.0	0.0	0.0	0.0	0.576	0.052	0.0	0.0	0.0	0.0	0.0	0.017
CPI-CS055E15573	BMR1B_AVR2B_GDF7	complex:BMR1B_AVR2B	simple:Q7Z4P5		GDF7	True	True	False	curated	False	0.037	0.0	0.0	0.0	0.0	0.0	0.002	0.251	0.0	0.0	0.0	0.0	0.0	0.216	0.233	0.0	0.0	0.0	0.0	0.0	0.198	0.382	0.0	0.0	0.0	0.0	0.0	0.347	0.038	0.0	0.0	0.0	0.0	0.0	0.002	0.216	0.0	0.0	0.0	0.0	0.0	0.181	0.037	0.0	0.0	0.0	0.0	0.0	0.002
CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		BMPR1A	False	True	True	curated	False	0.183	0.554	0.541	0.592	0.052	0.245	0.195	0.554	0.924	0.912	0.962	0.423	0.616	0.566	0.652	1.023	1.01	1.061	0.521	0.714	0.664	0.803	1.174	1.161	1.212	0.672	0.865	0.815	0.185	0.556	0.543	0.594	0.054	0.248	0.197	0.757	1.127	1.115	1.166	0.626	0.819	0.769	0.198	0.568	0.556	0.606	0.067	0.26	0.21
CPI-CS09F35DDEB	ACVR_1B2A receptor_MSTN	complex:ACVR_1B2A receptor	simple:O14793		MSTN	True	True	False	curated	False	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.436	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0
CPI-CS0AED3F8E8	ACVR_1B2B receptor_MSTN	complex:ACVR_1B2B receptor	simple:O14793		MSTN	True	True	False	curated	False	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.227	0.0	0.0	0.0	0.0	0.0	0.0	0.209	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0
CPI-CS04F78ACD6	ACVR_1B2A receptor_GDF11	complex:ACVR_1B2A receptor	simple:O95390		GDF11	True	True	False	curated	False	0.076	0.173	0.147	0.146	0.153	0.096	0.045	0.446	0.543	0.517	0.516	0.523	0.466	0.414	0.495	0.591	0.565	0.564	0.571	0.514	0.463	0.388	0.485	0.459	0.458	0.465	0.408	0.356	0.221	0.318	0.292	0.291	0.298	0.241	0.189	0.129	0.226	0.2	0.199	0.206	0.149	0.097	0.116	0.213	0.187	0.186	0.193	0.136	0.084
CPI-CS0384572FE	ACVR_1B2B receptor_GDF11	complex:ACVR_1B2B receptor	simple:O95390		GDF11	True	True	False	curated	False	0.076	0.173	0.147	0.146	0.153	0.096	0.045	0.285	0.382	0.356	0.355	0.362	0.305	0.253	0.267	0.364	0.338	0.337	0.344	0.287	0.236	0.388	0.485	0.459	0.458	0.465	0.408	0.356	0.072	0.169	0.143	0.141	0.148	0.091	0.04	0.129	0.226	0.2	0.199	0.206	0.149	0.097	0.071	0.168	0.142	0.141	0.148	0.091	0.039
CPI-CS0C8F1E01F	ACVR_1B2A receptor_BMP3	complex:ACVR_1B2A receptor	simple:P12645		BMP3	True	True	False	curated	False	0.083	0.028	0.007	0.006	0.0	0.0	0.0	0.453	0.398	0.377	0.376	0.0	0.0	0.0	0.501	0.446	0.425	0.424	0.0	0.0	0.0	0.395	0.34	0.319	0.318	0.0	0.0	0.0	0.228	0.173	0.152	0.151	0.0	0.0	0.0	0.136	0.081	0.06	0.059	0.0	0.0	0.0	0.123	0.068	0.047	0.046	0.0	0.0	0.0
CPI-CS0A66DB1CA	CD8 receptor_LCK	complex:CD8 receptor	simple:P06239		LCK	False	True	False	curated	False	0.892	0.272	0.008	0.092	0.036	0.052	1.84	0.902	0.282	0.018	0.102	0.046	0.062	1.85	0.901	0.28	0.016	0.1	0.045	0.061	1.848	0.927	0.307	0.043	0.127	0.071	0.087	1.875	0.99	0.37	0.106	0.19	0.134	0.15	1.938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.488	0.868	0.604	0.688	0.632	0.648	2.436
CPI-CS0715DE78D	CD94:NKG2A_HLA-E	complex:CD94:NKG2A	simple:P13747		HLA-E	False	True	False	curated	False	3.301	2.772	1.567	2.121	3.931	2.927	3.878	3.304	2.775	1.571	2.124	3.934	2.931	3.882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.319	2.79	1.586	2.139	3.949	2.945	3.897	3.404	2.875	1.67	2.224	4.034	3.03	3.981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.734	3.205	2.0	2.554	4.364	3.36	4.311
CPI-CS05AB368CE	CD94:NKG2C_HLA-E	complex:CD94:NKG2C	simple:P13747		HLA-E	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.315	2.786	1.582	2.135	3.945	2.941	3.893	3.337	2.808	1.604	2.157	3.967	2.964	3.915	3.335	2.806	1.602	2.155	3.965	2.962	3.913	3.444	2.915	1.711	2.264	4.074	3.071	4.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.899	3.37	2.166	2.719	4.529	3.526	4.477
CPI-CS0023FA839	CD94:NKG2E_HLA-E	complex:CD94:NKG2E	simple:P13747		HLA-E	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.315	2.786	1.582	2.135	3.945	2.941	3.893	3.315	2.787	1.582	2.136	3.945	2.942	3.893	3.335	2.806	1.602	2.155	3.965	2.962	3.913	3.353	2.824	1.62	2.173	3.983	2.98	3.931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.749	3.22	2.016	2.569	4.379	3.376	4.327
CPI-CS0B0B35928	CNTF-1R_CNTF	complex:CNTF-1R	simple:P26441		CNTF	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.139	0.026	0.066	0.0	0.058	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D795AC00	EGFR_CNTF	simple:P00533	simple:P26441	EGFR	CNTF	True	True	False	InnateDB-All	False	0.096	0.13	0.017	0.057	0.0	0.049	0.036	0.768	0.802	0.689	0.729	0.0	0.721	0.708	0.393	0.428	0.315	0.355	0.0	0.347	0.334	0.691	0.726	0.613	0.653	0.0	0.645	0.632	0.223	0.258	0.145	0.185	0.0	0.177	0.164	0.484	0.518	0.405	0.445	0.0	0.437	0.424	0.234	0.268	0.155	0.195	0.0	0.187	0.174
CPI-CS0EB5F7B6F	CNTF-1R_CLCF1	complex:CNTF-1R	simple:Q9UBD9		CLCF1	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147	0.413	0.146	0.321	0.155	0.074	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B02DE712	EGFR_NRG1	simple:P00533	simple:Q02297	EGFR	NRG1	True	True	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.013	0.0	0.0	0.0	0.003	0.0	0.0	0.685	0.0	0.0	0.0	0.675	0.0	0.0	0.311	0.0	0.0	0.0	0.301	0.0	0.0	0.609	0.0	0.0	0.0	0.599	0.0	0.0	0.141	0.0	0.0	0.0	0.131	0.0	0.0	0.401	0.0	0.0	0.0	0.391	0.0	0.0	0.151	0.0	0.0	0.0	0.141
CPI-SS076BC3BA6	HLA-DPB1_NRG1	simple:HLADPB1	simple:Q02297	HLA-DPB1	NRG1	True	True	True	InnateDB-All	False	0.0	0.0	4.508	0.0	0.0	0.0	4.498	0.0	0.0	1.671	0.0	0.0	0.0	1.661	0.0	0.0	0.542	0.0	0.0	0.0	0.532	0.0	0.0	0.833	0.0	0.0	0.0	0.823	0.0	0.0	4.38	0.0	0.0	0.0	4.37	0.0	0.0	1.326	0.0	0.0	0.0	1.316	0.0	0.0	2.995	0.0	0.0	0.0	2.986
CPI-SS00A953C3A	EGF_NRG1	simple:P01133	simple:Q02297	EGF	NRG1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.19	0.0	0.0	0.167	0.0	0.0	0.0	0.157	0.0	0.0	0.113	0.0	0.0	0.0	0.104	0.0	0.0	0.014	0.0	0.0	0.0	0.005	0.0	0.0	0.088	0.0	0.0	0.0	0.078	0.0	0.0	0.034	0.0	0.0	0.0	0.024
CPI-SS0BF9FA3F2	ERBB3_NRG1	simple:P21860	simple:Q02297	ERBB3	NRG1	True	True	True	curated	False	0.0	0.0	0.068	0.0	0.0	0.0	0.058	0.0	0.0	2.2	0.0	0.0	0.0	2.191	0.0	0.0	2.064	0.0	0.0	0.0	2.054	0.0	0.0	2.445	0.0	0.0	0.0	2.435	0.0	0.0	0.17	0.0	0.0	0.0	0.161	0.0	0.0	0.386	0.0	0.0	0.0	0.376	0.0	0.0	0.145	0.0	0.0	0.0	0.136
CPI-SS0F4D30D5A	EGFR_EGF	simple:P00533	simple:P01133	EGFR	EGF	True	True	False	curated	False	0.0	0.188	0.155	0.102	0.003	0.076	0.022	0.0	0.86	0.827	0.774	0.675	0.748	0.694	0.0	0.486	0.453	0.399	0.3	0.374	0.32	0.0	0.784	0.751	0.697	0.598	0.672	0.618	0.0	0.316	0.283	0.229	0.13	0.204	0.15	0.0	0.576	0.543	0.49	0.391	0.464	0.41	0.0	0.326	0.293	0.24	0.141	0.214	0.16
CPI-SS0E25CE362	EGFR_TGFA	simple:P00533	simple:P01135	EGFR	TGFA	True	True	False	curated	False	0.0	0.179	0.125	0.129	0.152	0.049	0.012	0.0	0.851	0.797	0.801	0.824	0.721	0.684	0.0	0.476	0.422	0.426	0.449	0.347	0.31	0.0	0.775	0.72	0.724	0.747	0.645	0.608	0.0	0.307	0.252	0.256	0.279	0.177	0.14	0.0	0.567	0.513	0.517	0.54	0.437	0.4	0.0	0.317	0.263	0.267	0.29	0.187	0.15
