tumors	samples	score_emt	states
2909	KIRC	KIRC.TCGA.B0.4837.01A.01R.1305.07	2.09958570762261	3
2910	THCA	THCA.TCGA.IM.A3U3.01A.11R.A22L.07	-1.32159500413972	2
2911	KIRC	KIRC.TCGA.CJ.4886.01A.01R.1305.07	1.03943358186002	3
2912	KIRP	KIRP.TCGA.Y8.A897.01A.11R.A36F.07	0.1094698117025	2
2913	LUSC	LUSC.TCGA.33.6737.01A.11R.1820.07	-0.105490524226873	1
2914	OV	OV.TCGA.24.0979.01A.01R.1565.13	-0.526735860016335	2
2915	BRCA	BRCA.TCGA.E2.A1LG.01A.21R.A14M.07	-0.58796699956279	2
2916	LIHC	LIHC.TCGA.2V.A95S.01A.11R.A37K.07	-0.213930651367995	2
2917	THCA	THCA.TCGA.BJ.A28Z.01A.11R.A16R.07	-0.0225021678222405	2
2918	KIRP	KIRP.TCGA.Y8.A898.01A.11R.A355.07	0.520419143283127	2
2919	LIHC	LIHC.TCGA.FV.A23B.01A.11R.A16W.07	-0.452577222639634	2
2920	LIHC	LIHC.TCGA.2Y.A9H7.01A.11R.A39D.07	-0.681991815643409	2
2921	UCEC	UCEC.TCGA.D1.A0ZP.01A.21R.A10J.07	-0.320820183338139	2
2922	CESC	CESC.TCGA.ZJ.AAXN.01A.11R.A42T.07	-0.328548969679082	1
2923	UCEC	UCEC.TCGA.AX.A2HD.01A.21R.A17B.07	0.303076197293964	2
2924	LIHC	LIHC.TCGA.XR.A8TG.01A.11R.A36F.07	-0.538655486147387	2
2925	LIHC	LIHC.TCGA.DD.AACF.01A.11R.A41C.07	-0.422989843069633	2
2926	LIHC	LIHC.TCGA.DD.AADM.01A.11R.A41C.07	-0.151535293481118	2
2927	LIHC	LIHC.TCGA.3K.AAZ8.01A.12R.A39D.07	-0.0954267553726356	2
2928	COAD	COAD.TCGA.AD.6901.01A.11R.1928.07	-0.808084914321896	1
2929	OV	OV.TCGA.13.0905.01B.01R.1565.13	-0.662731863648668	2
2930	OV	OV.TCGA.25.1322.01A.01R.1565.13	-0.386532899523557	2
2931	BRCA	BRCA.TCGA.A8.A07P.01A.11R.A00Z.07	-0.965581020525003	2
2932	THCA	THCA.TCGA.EM.A3AQ.01A.11R.A20F.07	-0.779032513648884	2
2933	BRCA	BRCA.TCGA.EW.A2FV.01A.11R.A17B.07	-0.711060182747759	1
2934	THCA	THCA.TCGA.DJ.A2Q4.01A.21R.A18C.07	-1.33270552324671	2
2935	THCA	THCA.TCGA.EL.A3GY.01A.21R.A206.07	-0.760967788092516	2
2936	KIRC	KIRC.TCGA.B8.5545.01A.01R.1672.07	0.934940499977123	3
2937	PRAD	PRAD.TCGA.ZG.A9LN.01A.11R.A41O.07	-0.124000118149288	2
2938	LIHC	LIHC.TCGA.G3.A25V.01A.11R.A16W.07	-0.0823972482726515	2
2939	UCEC	UCEC.TCGA.AX.A1C7.01A.11R.A137.07	-0.426239033932358	2
2940	LUAD	LUAD.TCGA.53.A4EZ.01A.12R.A24X.07	-0.711941492065027	2
2941	CESC	CESC.TCGA.VS.A9UT.01A.11R.A42T.07	1.41542045330895	3
2942	CESC	CESC.TCGA.IR.A3LK.01A.12R.A213.07	-1.33708917314271	2
2943	SKCM	SKCM.TCGA.D3.A2JF.06A.11R.A18S.07	2.57382701746191	3
2944	KIRC	KIRC.TCGA.CW.5590.01A.01R.1541.07	1.20672658023271	3
2945	BRCA	BRCA.TCGA.AR.A0U0.01A.11R.A109.07	-0.424156472569856	2
2946	KIRC	KIRC.TCGA.B4.5838.01A.11R.1672.07	1.3141198967176	3
2947	KIRC	KIRC.TCGA.CZ.5453.01A.01R.1503.07	0.887747432686157	3
2948	UCEC	UCEC.TCGA.BS.A0UV.01A.11R.A16W.07	-0.377189119633792	2
2949	UCEC	UCEC.TCGA.AX.A2HG.01A.11R.A17B.07	-0.0887622376478552	2
2950	UVM	UVM.TCGA.VD.A8KH.01A.11R.A405.07	-0.0824398826136243	3
2951	THCA	THCA.TCGA.EM.A2CN.01A.11R.A19O.07	-0.764304295127062	2
2952	THCA	THCA.TCGA.EL.A3ZH.01A.31R.A23N.07	-1.07127673191649	2
2953	COAD	COAD.TCGA.AD.6964.01A.11R.1928.07	0.44078493463165	1
2954	PRAD	PRAD.TCGA.G9.6351.01A.21R.1965.07	-1.04918414340364	2
2955	BRCA	BRCA.TCGA.D8.A27G.01A.11R.A16F.07	0.644468748361999	1
2956	THCA	THCA.TCGA.J8.A3O0.01A.11R.A21D.07	-1.45439827554416	2
2957	THCA	THCA.TCGA.FK.A3S3.01A.11R.A22L.07	-0.957492712207474	2
2958	THCA	THCA.TCGA.EL.A3TB.01A.11R.A22L.07	-0.795300530923306	2
2959	PRAD	PRAD.TCGA.CH.5761.01A.11R.1580.07	-0.929753368899839	2
2960	READ	READ.TCGA.DC.6156.01A.11R.1660.07	0.0554352845373454	1
2961	KIRC	KIRC.TCGA.B0.4818.01A.01R.1503.07	1.04479440934333	3
2962	BRCA	BRCA.TCGA.B6.A1KF.01A.11R.A13Q.07	0.165729087585563	1
2963	THCA	THCA.TCGA.FY.A3TY.01A.11R.A22U.07	0.572464022158294	1
2964	KIRC	KIRC.TCGA.BP.4331.01A.01R.1289.07	0.721135698453783	3
2965	STAD	STAD.TCGA.VQ.A91N.01A.11R.A414.31	-1.34395373594084	1
2966	BRCA	BRCA.TCGA.EW.A1OY.01A.11R.A144.07	-0.482037833272758	2
2967	BRCA	BRCA.TCGA.A2.A0YH.01A.11R.A109.07	0.617033181869131	1
2968	COAD	COAD.TCGA.A6.A565.01A.31R.A28H.07	-0.260145484844495	1
2969	THCA	THCA.TCGA.J8.A3O1.01A.11R.A21D.07	-1.51944496201891	2
2970	STAD	STAD.TCGA.BR.A4J7.01A.31R.A251.31	0.958716750052003	3
2971	PRAD	PRAD.TCGA.HC.A76X.01A.11R.A33R.07	-1.04062721895819	2
2972	LUAD	LUAD.TCGA.86.8055.01A.11R.2241.07	0.134094535259102	1
2973	KIRP	KIRP.TCGA.P4.A5EB.01A.11R.A28H.07	-0.723880565081005	2
2974	SKCM	SKCM.TCGA.EE.A2M7.06A.11R.A18U.07	2.73255694534351	3
2975	KIRC	KIRC.TCGA.B0.5116.01A.02R.1420.07	0.966849002674842	3
2976	STAD	STAD.TCGA.BR.A4J9.01A.12R.A251.31	1.88289365952583	3
2977	KIRP	KIRP.TCGA.A4.7583.01A.11R.A32Z.07	-0.686040560102692	2
2978	KIRP	KIRP.TCGA.B1.A654.01A.11R.A31O.07	-0.184024795691646	2
2979	KIRC	KIRC.TCGA.CJ.5684.01A.11R.1541.07	0.3909912036016	3
2980	KIRC	KIRC.TCGA.B0.5399.01A.01R.1503.07	0.685578538322947	3
2981	BRCA	BRCA.TCGA.AO.A0J5.01A.11R.A034.07	0.404951965867873	1
2982	LIHC	LIHC.TCGA.DD.AACA.01A.11R.A41C.07	-0.632379334441563	2
2983	BRCA	BRCA.TCGA.AO.A1KT.01A.11R.A13Q.07	0.348588036245237	1
2984	PRAD	PRAD.TCGA.EJ.7318.01B.11R.A32O.07	-0.557609128894695	2
2985	BRCA	BRCA.TCGA.AQ.A04H.01B.11R.A10J.07	-1.27953964996592	1
2986	COAD	COAD.TCGA.AA.A02W.01A.01R.A00A.07	-0.625628069757886	2
2987	THCA	THCA.TCGA.IM.A420.01A.11R.A23N.07	-0.789290398543851	2
2988	ESCA	ESCA.TCGA.2H.A9GQ.01A.11R.A37I.31	-0.774897303268442	2
2989	STAD	STAD.TCGA.BR.7707.01A.11R.2055.13	-0.163240016295678	2
2990	KIRC	KIRC.TCGA.CJ.4644.01A.02R.1325.07	0.530178735975957	3
2991	CESC	CESC.TCGA.C5.A7CG.01A.11R.A32P.07	-0.549609620762677	2
2992	SKCM	SKCM.TCGA.D3.A8GN.06A.11R.A37K.07	2.11881993053554	3
2993	KIRC	KIRC.TCGA.B0.4848.01A.01R.1277.07	0.732635445476295	3
2994	BRCA	BRCA.TCGA.A2.A1FV.01A.11R.A13Q.07	0.906878232151587	1
2995	BRCA	BRCA.TCGA.BH.A0E2.01A.11R.A056.07	-0.362850952060359	1
2996	BRCA	BRCA.TCGA.A1.A0SN.01A.11R.A144.07	-0.0382146337459048	1
2997	PRAD	PRAD.TCGA.EJ.7327.01A.11R.2118.07	-1.13494264033967	1
2998	SKCM	SKCM.TCGA.FS.A1ZP.06A.11R.A18T.07	2.43799957776141	3
2999	SKCM	SKCM.TCGA.EE.A20B.06A.11R.A18U.07	2.64917944742975	3
3000	LUSC	LUSC.TCGA.77.8156.01A.11R.2247.07	0.193586449163111	1
3001	KIRP	KIRP.TCGA.EV.5903.01A.11R.1592.07	-0.303170700270058	1
3002	THCA	THCA.TCGA.FY.A3W9.01A.11R.A22L.07	-1.36041841275162	1
3003	KIRC	KIRC.TCGA.CJ.5683.01A.11R.1541.07	0.694987903216393	3
3004	BRCA	BRCA.TCGA.C8.A12O.01A.11R.A115.07	0.702734428425257	1
3005	PRAD	PRAD.TCGA.G9.7510.01A.11R.2263.07	-0.616343141844377	1
3006	THCA	THCA.TCGA.ET.A39S.01A.11R.A19O.07	-0.69634300307329	2
3007	LUAD	LUAD.TCGA.05.5428.01A.01R.1628.07	-0.164153656796056	2
3008	KIRC	KIRC.TCGA.BP.5195.01A.02R.1426.07	1.43630006250792	3
3009	BRCA	BRCA.TCGA.A2.A0CV.01A.31R.A115.07	0.0891990694754052	1
3010	STAD	STAD.TCGA.BR.6566.01A.11R.1802.13	-0.142354336091902	1
3011	KIRC	KIRC.TCGA.B0.4703.01A.01R.1277.07	2.59992433661501	3
3012	KIRP	KIRP.TCGA.P4.AAVK.01A.11R.A42S.07	-0.0696132135604546	2
3013	LIHC	LIHC.TCGA.FV.A495.01A.11R.A266.07	0.118572586137179	2
3014	THCA	THCA.TCGA.ET.A3BP.01A.21R.A19O.07	-0.694322134535747	2
3015	THCA	THCA.TCGA.EM.A4FU.01A.11R.A250.07	-0.526599232586393	2
3016	THCA	THCA.TCGA.EL.A3MZ.01A.11R.A21D.07	-0.812064964016677	1
3017	THCA	THCA.TCGA.FY.A3R8.01A.11R.A220.07	-0.65776776709754	2
3018	THCA	THCA.TCGA.DJ.A3VI.01A.11R.A23N.07	-0.820801549072037	2
3019	THYM	THYM.TCGA.3T.AA9L.01A.11R.A42C.07	1.1700610248632	3
3020	BRCA	BRCA.TCGA.A8.A08Z.01A.21R.A00Z.07	0.550143480977705	1
3021	LUAD	LUAD.TCGA.53.7626.01A.12R.2066.07	-0.294401261518704	1
3022	THYM	THYM.TCGA.ZB.A966.01A.11R.A42S.07	0.143042188581252	2
3023	THCA	THCA.TCGA.DJ.A3VA.01A.11R.A23N.07	-1.04461352315343	2
3024	THYM	THYM.TCGA.XU.AAXW.01A.11R.A42C.07	0.636696230190988	3
3025	THCA	THCA.TCGA.BJ.A45G.01A.11R.A23W.07	-0.775747241856324	2
3026	THCA	THCA.TCGA.EL.A3D4.01A.11R.A19O.07	0.310934760098204	3
3027	BRCA	BRCA.TCGA.A2.A0T6.01A.11R.A084.07	0.683398585748688	1
3028	THYM	THYM.TCGA.XU.A92V.01A.11R.A42C.07	1.11435163752313	3
3029	LIHC	LIHC.TCGA.EP.A2KA.01A.11R.A180.07	-0.291267178822361	2
3030	HNSC	HNSC.TCGA.BB.4225.01A.01R.1436.07	-0.240031002918904	1
3031	SKCM	SKCM.TCGA.ER.A19T.01A.11R.A18T.07	2.01191484815648	3
3032	THYM	THYM.TCGA.3G.AB19.01A.21R.A42C.07	-0.574393491999917	3
3033	BLCA	BLCA.TCGA.FD.A62N.01A.11R.A30C.07	0.760282557799538	1
3034	LIHC	LIHC.TCGA.DD.A116.01A.11R.A131.07	0.814018400046314	2
3035	KIRC	KIRC.TCGA.B0.5088.01A.01R.1334.07	1.02143195313757	3
3036	KIRP	KIRP.TCGA.DW.7841.01A.11R.A32Z.07	-0.131737102279747	2
3037	THCA	THCA.TCGA.DJ.A3VL.01A.11R.A23N.07	-0.44665207446082	2
3038	THYM	THYM.TCGA.ZB.A96G.01A.11R.A42S.07	0.903051031268175	3
3039	KIRC	KIRC.TCGA.A3.3329.01A.01R.0864.07	0.808127829922021	3
3040	BRCA	BRCA.TCGA.D8.A1XR.01A.11R.A14M.07	-0.523733047458343	1
3041	THCA	THCA.TCGA.DJ.A3UU.01A.11R.A22L.07	-0.814911269945351	2
3042	CHOL	CHOL.TCGA.ZH.A8Y8.01A.51R.A41I.07	-0.455372679186569	1
3043	STAD	STAD.TCGA.VQ.A94P.01A.13R.A414.31	1.55436336906442	3
3044	KIRC	KIRC.TCGA.BP.4332.01A.01R.1289.07	0.795966467237997	3
3045	CHOL	CHOL.TCGA.W5.AA2I.01A.32R.A41I.07	-1.71931638078942	2
3046	THCA	THCA.TCGA.DJ.A2PV.01A.11R.A19O.07	-0.458953381839666	1
3047	THCA	THCA.TCGA.H2.A3RI.01A.11R.A220.07	-1.20183815346748	2
3048	SKCM	SKCM.TCGA.D3.A8GL.06A.11R.A37K.07	1.74757374035468	3
3049	SKCM	SKCM.TCGA.D3.A3BZ.06A.12R.A18S.07	2.38831513412456	1
3050	THCA	THCA.TCGA.FE.A236.01A.11R.A16R.07	-1.06972981422179	2
3051	UCEC	UCEC.TCGA.B5.A0JX.01A.21R.A14M.07	-0.287580173396195	2
3052	BRCA	BRCA.TCGA.BH.A18Q.01A.12R.A12D.07	-0.624495076608289	2
3053	UCEC	UCEC.TCGA.AP.A1E4.01A.12R.A137.07	0.222832560523174	3
3054	THCA	THCA.TCGA.DJ.A13O.01A.11R.A10U.07	-1.03573942544121	2
3055	CESC	CESC.TCGA.C5.A902.01A.11R.A37O.07	-0.115425556201329	2
3056	PRAD	PRAD.TCGA.VP.AA1N.01A.31R.A41O.07	-0.830719578517	2
3057	BRCA	BRCA.TCGA.A8.A07F.01A.11R.A00Z.07	0.362538318335902	1
3058	BRCA	BRCA.TCGA.AR.A24M.01A.11R.A169.07	-0.219239151050516	1
3059	KIRP	KIRP.TCGA.SX.A7SQ.01A.12R.A36F.07	-0.578078559131801	2
3060	SKCM	SKCM.TCGA.D3.A2J7.06A.11R.A18T.07	1.69659527436974	3
3061	PRAD	PRAD.TCGA.J4.A67M.01A.11R.A30B.07	0.110280994530678	2
3062	BRCA	BRCA.TCGA.A7.A26H.01A.11R.A169.07	-0.157628265841627	1
3063	BRCA	BRCA.TCGA.E2.A150.01A.11R.A12D.07	0.408706877772654	1
3064	THCA	THCA.TCGA.ET.A3DV.01A.12R.A206.07	-1.48503606957302	2
3065	PRAD	PRAD.TCGA.CH.5752.01A.11R.1580.07	-0.986247539479745	2
3066	THCA	THCA.TCGA.EM.A22L.01A.11R.A180.07	-0.962295737223673	2
3067	KIRC	KIRC.TCGA.CJ.5682.01A.11R.1541.07	0.664389222406422	3
3068	LUAD	LUAD.TCGA.99.7458.01A.11R.2039.07	-0.774806531459091	1
3069	UCEC	UCEC.TCGA.AX.A2HH.01A.11R.A32Y.07	-0.83757215202498	1
3070	THCA	THCA.TCGA.DJ.A2Q9.01A.21R.A18C.07	0.494849044066634	1
3071	THCA	THCA.TCGA.DE.A2OL.01A.11R.A18C.07	-1.47271994815052	1
3072	PAAD	PAAD.TCGA.Q3.A5QY.01A.12R.A32O.07	1.61777175665356	1
3073	OV	OV.TCGA.24.1560.01A.01R.1566.13	-1.30813363366404	2
3074	KIRP	KIRP.TCGA.BQ.7046.01A.11R.1965.07	-0.00934599069450615	2
3075	UVM	UVM.TCGA.VD.A8KJ.01A.11R.A405.07	1.59270138462443	3
3076	KIRC	KIRC.TCGA.B0.5707.01A.11R.1541.07	-0.273977129398835	2
3077	THCA	THCA.TCGA.ET.A25I.01A.11R.A16R.07	-0.71891884823518	3
3078	KIRC	KIRC.TCGA.B0.5095.01A.01R.1420.07	2.2771532506039	3
3079	LIHC	LIHC.TCGA.BC.A10X.01A.11R.A131.07	-0.0684811648769167	3
3080	LIHC	LIHC.TCGA.ED.A627.01A.12R.A311.07	-0.270300016641438	2
3081	BRCA	BRCA.TCGA.AR.A1AW.01A.21R.A12P.07	0.716867920036609	1
3082	THCA	THCA.TCGA.DJ.A1QN.01A.11R.A14Y.07	-0.632764827614502	1
3083	UCEC	UCEC.TCGA.AW.A1PO.01A.12R.A157.07	-0.608465897366751	2
3084	UCEC	UCEC.TCGA.D1.A179.01A.11R.A12I.07	-0.566506728469919	2
3085	STAD	STAD.TCGA.HU.8249.01A.11R.A36D.31	-0.645560505527393	1
3086	LUAD	LUAD.TCGA.73.4658.01A.01R.1755.07	-0.454821052503865	1
3087	BRCA	BRCA.TCGA.A2.A0YL.01A.21R.A109.07	0.469102720703042	1
3088	LUAD	LUAD.TCGA.49.AAR9.01A.21R.A41B.07	-0.161038862324163	1
3089	KIRC	KIRC.TCGA.B0.5108.01A.01R.1420.07	2.28874334498553	3
3090	BRCA	BRCA.TCGA.AQ.A1H3.01A.31R.A13Q.07	-0.02039722690748	1
3091	KIRP	KIRP.TCGA.5P.A9K0.01A.11R.A42S.07	-0.48598046535357	2
3092	LUAD	LUAD.TCGA.64.1679.01A.21R.2066.07	-0.341842433808678	1
3093	COAD	COAD.TCGA.AZ.4315.01A.01R.1410.07	-0.658598430271502	2
3094	STAD	STAD.TCGA.R5.A7ZR.01A.11R.A354.31	-0.83783749128226	2
3095	KIRC	KIRC.TCGA.CW.6088.01A.11R.1672.07	1.39421517532681	3
3096	CESC	CESC.TCGA.VS.A9UB.01A.22R.A42T.07	-0.234631250513484	2
3097	PRAD	PRAD.TCGA.HC.7817.01B.11R.A29R.07	-0.0681027120137703	1
3098	KIRC	KIRC.TCGA.B0.4839.01A.01R.1305.07	0.677559232419087	3
3099	UCEC	UCEC.TCGA.BG.A0LX.01A.11R.A16W.07	-0.0911311836244191	2
3100	LUAD	LUAD.TCGA.55.8207.01A.11R.2241.07	0.240385936975629	1
3101	THCA	THCA.TCGA.EM.A2CS.06A.11R.A180.07	-0.380288316518534	3
3102	KIRC	KIRC.TCGA.B2.3924.01A.02R.1325.07	1.17168586944948	3
3103	THCA	THCA.TCGA.BJ.A0ZF.01A.11R.A10U.07	-0.681496903649756	2
3104	THCA	THCA.TCGA.KS.A41J.01A.11R.A23N.07	-0.82654283024184	2
3105	KIRC	KIRC.TCGA.B0.5077.01A.01R.1334.07	1.06023265651636	3
3106	ESCA	ESCA.TCGA.LN.A5U6.01A.11R.A28J.31	0.595635175863395	1
3107	PRAD	PRAD.TCGA.H9.7775.01A.11R.2118.07	-0.653494168758085	2
3108	KIRC	KIRC.TCGA.BP.4166.01A.02R.1289.07	1.45939008666761	3
3109	UCEC	UCEC.TCGA.EO.A22T.01A.21R.A18M.07	-0.36880197635367	2
3110	UCEC	UCEC.TCGA.EY.A215.01A.11R.A14M.07	-0.812901762047725	2
3111	KIRC	KIRC.TCGA.CJ.4905.01A.02R.1426.07	1.97283861075219	3
3112	KIRC	KIRC.TCGA.CJ.4907.01A.01R.1426.07	0.939786001665911	3
3113	KIRC	KIRC.TCGA.DV.5565.01A.01R.1541.07	1.58609738896356	3
3114	BRCA	BRCA.TCGA.C8.A1HI.01A.11R.A137.07	-0.16854633410154	1
3115	THCA	THCA.TCGA.ET.A39J.01A.11R.A19O.07	-0.833203585135966	2
3116	THCA	THCA.TCGA.BJ.A3PT.01A.12R.A220.07	-0.105366589261267	2
3117	THCA	THCA.TCGA.EM.A3FP.01A.11R.A21D.07	-0.541762167311007	2
3118	BRCA	BRCA.TCGA.A2.A1G6.01A.11R.A13Q.07	0.116032123809942	1
3119	LIHC	LIHC.TCGA.HP.A5MZ.01A.21R.A27V.07	0.521260554712837	2
3120	COAD	COAD.TCGA.AY.6196.01A.11R.1723.07	0.839703375518776	1
3121	SKCM	SKCM.TCGA.ER.A2NH.06A.11R.A18S.07	1.57321628849952	3
3122	BRCA	BRCA.TCGA.AO.A0JJ.01A.11R.A056.07	0.512990169765087	1
3123	BRCA	BRCA.TCGA.C8.A12Y.01A.11R.A12D.07	0.617279523450134	1
3124	COAD	COAD.TCGA.G4.6317.02A.11R.2066.07	-1.45177890206092	2
3125	THCA	THCA.TCGA.EL.A4JW.01A.11R.A250.07	-0.722932054980084	2
3126	BRCA	BRCA.TCGA.A7.A26J.01A.11R.A169.07	-0.303199862423672	1
3127	BRCA	BRCA.TCGA.C8.A1HL.01A.11R.A137.07	0.274131376360972	1
3128	LIHC	LIHC.TCGA.RC.A6M5.01A.11R.A32O.07	-0.220599930334563	3
3129	KIRC	KIRC.TCGA.B0.5094.01A.01R.1420.07	0.805070594507703	3
3130	KIRP	KIRP.TCGA.B3.3926.01A.02R.1351.07	-0.728437758101859	2
3131	SKCM	SKCM.TCGA.DA.A1HV.06A.21R.A18S.07	1.94335459037947	3
3132	CHOL	CHOL.TCGA.W5.AA2W.01A.11R.A41I.07	-1.42110928644868	2
3133	KIRP	KIRP.TCGA.BQ.5885.01A.11R.1592.07	0.393320935279166	2
3134	BRCA	BRCA.TCGA.E2.A14W.01A.11R.A12D.07	-0.667805278729564	2
3135	KIRP	KIRP.TCGA.SX.A71V.01A.11R.A33Z.07	-0.260659049059624	2
3136	PRAD	PRAD.TCGA.EJ.5499.01A.01R.1580.07	-0.917831223264758	2
3137	BRCA	BRCA.TCGA.D8.A1J9.01A.11R.A13Q.07	0.0553858660658231	1
3138	LIHC	LIHC.TCGA.BC.A10Y.01A.11R.A131.07	-1.25830467343067	2
3139	PAAD	PAAD.TCGA.HZ.8001.01A.11R.2204.07	1.34695149574215	1
3140	LIHC	LIHC.TCGA.2Y.A9H0.01A.11R.A38B.07	-0.621047767989682	2
3141	LIHC	LIHC.TCGA.DD.A4NN.01A.11R.A28V.07	-1.07769550860298	2
3142	KIRC	KIRC.TCGA.CJ.5676.01A.11R.1541.07	0.820220689909928	3
3143	THCA	THCA.TCGA.EM.A3OB.01A.11R.A220.07	-0.984185831316133	2
3144	THCA	THCA.TCGA.DJ.A3UT.01A.11R.A22L.07	-0.79060133981789	2
3145	THCA	THCA.TCGA.DJ.A3VG.01A.11R.A23N.07	-0.682650255123188	2
3146	LUSC	LUSC.TCGA.34.5236.01A.21R.1820.07	1.29209707181041	1
3147	KIRC	KIRC.TCGA.A3.3328.01A.01R.0864.07	-1.92603232747173	2
3148	BRCA	BRCA.TCGA.XX.A89A.01A.11R.A36F.07	1.29027565465937	1
3149	THCA	THCA.TCGA.DJ.A3V3.01A.11R.A22U.07	-0.625471492213405	2
3150	STAD	STAD.TCGA.CG.4460.01A.01R.1157.13	-0.395355525674083	2
3151	STAD	STAD.TCGA.BR.6458.01A.11R.1802.13	-0.0185489952373538	1
3152	KIRP	KIRP.TCGA.EV.5902.01A.11R.1592.07	-1.42080722916702	2
3153	BRCA	BRCA.TCGA.A2.A0EO.01A.11R.A034.07	0.468357464725208	1
3154	LUSC	LUSC.TCGA.43.2581.01A.01R.0851.07	-0.00770291534871959	1
3155	THCA	THCA.TCGA.BJ.A4O9.01A.11R.A250.07	-1.49549648712308	2
3156	LIHC	LIHC.TCGA.BC.A10Z.01A.11R.A131.07	-1.21564982686409	2
3157	THCA	THCA.TCGA.EL.A3T7.01A.11R.A22L.07	-0.637066484846753	2
3158	BRCA	BRCA.TCGA.S3.A6ZF.01A.32R.A32P.07	-0.780714070976116	1
3159	KIRC	KIRC.TCGA.BP.4803.01A.01R.1305.07	1.03728176626195	3
3160	KIRC	KIRC.TCGA.DV.5575.01A.01R.1541.07	0.900708465583107	3
3161	HNSC	HNSC.TCGA.CV.6950.01A.11R.1915.07	1.11112369483508	1
3162	ESCA	ESCA.TCGA.L5.A43J.01A.12R.A24K.31	0.646327650337132	1
3163	BLCA	BLCA.TCGA.DK.A3X2.01A.11R.A22U.07	-0.92110361475177	2
3164	LUSC	LUSC.TCGA.43.3920.01A.01R.0980.07	1.02022486214245	1
3165	LUAD	LUAD.TCGA.50.5068.01A.01R.1628.07	0.345512526190734	2
3166	BLCA	BLCA.TCGA.FT.A61P.01A.11R.A30C.07	0.206787671508698	1
3167	KIRP	KIRP.TCGA.5P.A9JV.01A.12R.A42S.07	0.206127859253459	3
3168	SKCM	SKCM.TCGA.D3.A5GS.06A.11R.A27Q.07	0.930050990720388	3
3169	THCA	THCA.TCGA.CE.A484.01A.11R.A23W.07	-0.237210941746662	3
3170	UCEC	UCEC.TCGA.FI.A2EU.01A.11R.A17B.07	-0.19672341708921	2
3171	THCA	THCA.TCGA.CE.A481.01A.21R.A23W.07	-0.270591928936059	2
3172	THCA	THCA.TCGA.EL.A3H1.01A.11R.A21D.07	-0.96155248688604	2
3173	THYM	THYM.TCGA.4V.A9QU.01A.11R.A42C.07	0.91985117779103	3
3174	LUAD	LUAD.TCGA.55.7914.01A.11R.2170.07	-0.317473983417385	2
3175	THCA	THCA.TCGA.E8.A417.01A.21R.A23N.07	-1.03876271729739	2
3176	THCA	THCA.TCGA.FY.A3R9.01A.11R.A220.07	-0.825963035888322	2
3177	LUAD	LUAD.TCGA.55.8089.01A.11R.2241.07	0.777507348089424	1
3178	KIRC	KIRC.TCGA.BP.4354.01A.02R.1289.07	2.04810805263021	3
3179	BLCA	BLCA.TCGA.DK.AA6U.01A.11R.A39I.07	-1.21925001023463	2
3180	PRAD	PRAD.TCGA.HC.8260.01A.11R.2263.07	-0.691822219972962	2
3181	BRCA	BRCA.TCGA.E2.A1L8.01A.11R.A13Q.07	0.624558181587958	1
3182	PAAD	PAAD.TCGA.XD.AAUG.01A.61R.A41B.07	1.42957937581285	1
3183	KIRC	KIRC.TCGA.B0.5713.01A.11R.1672.07	0.92631730775622	3
3184	PRAD	PRAD.TCGA.J4.A67S.01A.11R.A30B.07	-0.991638980167436	2
3185	KIRC	KIRC.TCGA.CJ.4916.01A.01R.1426.07	1.22712687018687	3
3186	BRCA	BRCA.TCGA.AC.A2FG.01A.11R.A17B.07	0.0812170694612777	1
3187	KIRC	KIRC.TCGA.BP.4759.01A.01R.1289.07	0.985903759828899	3
3188	THCA	THCA.TCGA.EM.A2CL.01A.11R.A180.07	-1.12766691835573	2
3189	BLCA	BLCA.TCGA.4Z.AA84.01A.11R.A39I.07	-0.327812464640446	2
3190	CESC	CESC.TCGA.EK.A2PK.01A.11R.A18M.07	-0.0856953322053233	2
3191	KIRP	KIRP.TCGA.B3.A6W5.01A.12R.A33Z.07	-0.095428201717903	2
3192	THYM	THYM.TCGA.XM.AAZ2.01A.11R.A42C.07	0.0991775465707906	3
3193	THCA	THCA.TCGA.EM.A1CW.01A.21R.A13Y.07	-0.979282543044854	2
3194	BRCA	BRCA.TCGA.A2.A0SY.01A.31R.A084.07	0.511449772691527	1
3195	KIRC	KIRC.TCGA.A3.3370.01A.02R.1420.07	0.759199040372427	3
3196	KIRC	KIRC.TCGA.BP.4973.01A.01R.1334.07	0.897897199558923	3
3197	PRAD	PRAD.TCGA.V1.A9Z8.01A.11R.A41O.07	-0.441771079701868	2
3198	SKCM	SKCM.TCGA.ER.A3ET.06A.11R.A20F.07	1.8571237888391	3
3199	LUAD	LUAD.TCGA.50.5946.02A.11R.2090.07	-0.199625845261693	1
3200	BRCA	BRCA.TCGA.A2.A0CR.01A.11R.A22K.07	1.14764396782211	1
3201	UCEC	UCEC.TCGA.D1.A15Z.01A.11R.A118.07	0.0778185974939423	2
3202	KIRP	KIRP.TCGA.BQ.5888.01A.11R.1592.07	-0.0739421241067622	2
3203	THCA	THCA.TCGA.BJ.A2N8.01A.11R.A18C.07	-1.07075547682096	2
3204	BRCA	BRCA.TCGA.AO.A0J7.01A.11R.A034.07	-0.65164346845595	2
3205	PRAD	PRAD.TCGA.CH.5769.01A.11R.1580.07	-0.870444265990774	2
3206	BRCA	BRCA.TCGA.EW.A1PD.01A.11R.A144.07	0.0481328739427803	1
